tmdbId,title,overview,cast,director
1975,"Grudge 2, The (2006)","In Tokyo, a young woman is exposed to the same mysterious curse that afflicted her sister. The supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives.","Amber Tamblyn,Sarah Michelle Gellar,Edison Chen",
1977,"Grudge 3, The (2009)","Jake, the sole survivor of The Grudge 2 massacre, is tortured by chilling visions of Kayako and Toshio that have led to his hospitalization. Jake's caretaker, Dr. Sullivan is determined to investigate his horrifying tales. She explores his Chicago home, finding another family on the brink of succumbing to the curse. It becomes clear that Jake's terrifying stories are true, and a mysterious Japanese woman may be the only hope of banishing the spirits forever...unless her plan destroys them all.","Johanna Braddy,Emi Ikehata,Jadie-Rose Hobson",Toby Wilkins
1987,Benny's Video (1992),"A 14-year-old video enthusiast is so caught up in film fantasy that he can no longer relate to the real world, to such an extent that he commits murder and records an on-camera confession for his parents.","Arno Frisch,Angela Winkler,Ulrich MÃ¼he",
1991,Death Proof (2007),"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.","Kurt Russell,ZoÃ« Bell,Rosario Dawson",
1992,Planet Terror (2007),"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend Wray lead a team of accidental warriors into the night.","Rose McGowan,Freddy RodrÃ­guez,Josh Brolin",
2082,Halloween (2007),"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger","Scout Taylor-Compton,Tyler Mane,Malcolm McDowell",
2093,Amsterdamned (1988),"A mysterious diver hiding in Amsterdam's canal system embarks on a rampage of gruesome murders, terrifying city officials and leaving few clues for the city's best detective, who doesn't suspect that both his new girlfriend and twelve-year-old daughter may be closer than he is to finding the killer.","Huub Stapel,Monique van de Ven,Serge-Henri Valcke",
2104,Requiem (2001),"Four hardened crooks break out of prison. Hunted down, with nowhere to run, they seek refuge in the only place the police cannot follow, a Cistercian monastery. Cut off from the outside world, a nightmare stand off develops between the fugitives, ready to kill in defence of their dearly purchased freedom, and the monks they' re holding hostage. But in this potentially lethal confrontation, nothing is quite as it seems. The game' s been rigged from the start. Requiem' s a violent and fast paced French film that really delivers.","Jo Prestia,Jean-Louis Loca,Marc Chapiteau",
2154,The Dark Side of The Moon (1990),"It is the year 2022. A mysterious systems failure causes the crew of a spaceship to be stranded on the dark side of the moon, while rapidly running out of fuel and oxygen. They are surprised to discover a NASA space shuttle floating in space, and board it in the hope of salvaging some supplies. One by one, the crew is possessed and killed, and it is up to Paxton Warner to find the links between the dark side of the moon, the Bermuda Triangle, and the Devil himself.","Robert Sampson,Will Bledsoe,Joe Turkel",D.J. Webster
2182,Attack of the Killer Tomatoes! (1978),"Attack of the Killer Tomatoes is a 1978 comedy film directed by John De Bello and starring David Miller. The film is a spoof of B-movies. Made on a budget of less than USD $100,000, the story involves tomatoes becoming sentient by unknown means and revolting against humanity.","David Miller,George Wilson,Sharon Taylor",
2186,Within the Woods (1978),The low budget film starring the young Bruce Campbell that influenced the Evil Dead films.,"Bruce Campbell,Ellen Sandweiss,Scott Spiegel",
2199,My Mom's a Werewolf (1989),"The frustrated housewife Leslie visits an animal shop to purchase a flea-collar. Unknowing that the owner is a werewolf, she accepts his invitation to lunch and later in his apartment. Through a bite in her toe he starts her slow transformation in a werewolf. Home again, she desperately tries to hide the often disgusting process from her family, but her daughter Jennifer and her - from horror magazines well educated - friend recognize what's going on, and help to kill the non-human.","Susan Blakely,John Saxon,Tina Caspary",Michael Fischa
2212,Nightwatch (1997),"A law student, who takes a job as a night watchman at a morgue, begins to discover clues that implicate him as the suspect of a series of murders.","Ewan McGregor,Patricia Arquette,Nick Nolte",
2269,Day Watch (Dnevnoy dozor) (2006),"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.","Konstantin Khabenskiy,Mariya Poroshina,Vladimir Menshov",
2291,Jacob's Ladder (1990),A traumatized Vietnam war veteran finds out that his post-war life isn't what he believes it to be when he's attacked by horned creatures in the subway and his dead son comes to visit him...,"Tim Robbins,Elizabeth PeÃ±a,Danny Aiello",Adrian Lyne
2637,"Mothman Prophecies, The (2002)",Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.,"Richard Gere,Laura Linney,Will Patton",Mark Pellington
2654,In the Mouth of Madness (1995),"With the disappearance of hack horror writer Sutter Cane, all Hell is breaking loose...literally! Author Cane, it seems, has a knack for description that really brings his evil creepy-crawlies to life. Insurance investigator John Trent is sent to investigate Cane's mysterious vanishing act and ends up in the sleepy little East Coast town of Hobb's End.","Sam Neill,Julie Carmen,JÃ¼rgen Prochnow",John Carpenter
2655,What Lies Beneath (2000),"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.","Harrison Ford,Michelle Pfeiffer,Diana Scarwid",Robert Zemeckis
2662,House of 1000 Corpses (2003),Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,"Sid Haig,Bill Moseley,Sheri Moon Zombie",
2667,"Blair Witch Project, The (1999)","In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.","Rei Hance,Michael C. Williams,Joshua Leonard",
2668,Sleepy Hollow (1999),New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.,"Johnny Depp,Christina Ricci,Miranda Richardson",Tim Burton
2671,Ringu (Ring) (1998),"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.","Nanako Matsushima,Miki Nakatani,Hiroyuki Sanada",Hideo Nakata
2675,Signs (2002),A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,"Mel Gibson,Joaquin Phoenix,Rory Culkin",
2787,Pitch Black (2000),"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.","Vin Diesel,Radha Mitchell,Cole Hauser",
2832,Identity (2003),"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.","John Cusack,Ray Liotta,Amanda Peet",James Mangold
2900,"Astronaut's Wife, The (1999)","When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?","Johnny Depp,Charlize Theron,Joe Morton",
